,total_images,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest
6575,0,3400000.0,32.0,1,2.5,9.0,16.5,9,False,False,False,8.7,1.0,11992.0,12945.0,1.0,322.0,1.0,724.0
6576,5,3999000.0,29.0,1,,11.0,16.0,1,,False,False,7.0,,10696.0,15086.0,0.0,,0.0,
6577,5,4090000.0,40.1,1,2.5,18.0,17.8,4,,False,False,10.7,,21928.0,17256.0,0.0,,1.0,429.0
6578,5,15800000.0,82.9,2,,12.0,26.9,6,,False,False,31.0,4.0,39886.0,10660.0,1.0,2276.0,3.0,244.0
6579,7,2620000.0,30.0,1,,5.0,16.0,1,,False,False,7.0,0.0,39907.0,12810.0,0.0,,0.0,
6580,1,3490000.0,44.0,2,2.55,9.0,27.0,7,,False,False,6.0,,16220.0,16128.0,0.0,,2.0,667.0
6581,13,6900000.0,53.0,2,,5.0,29.0,1,,False,False,18.3,,20172.0,1899.0,3.0,461.0,3.0,230.0
6582,14,7170000.0,66.1,3,2.65,12.0,,7,,False,False,10.8,2.0,35694.0,11725.0,1.0,691.0,1.0,319.0
6583,8,5450000.0,55.0,2,,12.0,32.0,5,,False,False,11.0,0.0,35702.0,10842.0,0.0,,0.0,
6584,8,6900000.0,68.5,3,,10.0,45.0,8,,False,False,9.0,0.0,38128.0,13650.0,1.0,310.0,2.0,690.0
6585,10,5400000.0,48.0,1,,12.0,23.0,9,False,False,False,13.0,0.0,50795.0,15401.0,1.0,140.0,0.0,
6586,9,3990000.0,31.0,1,2.53,26.0,15.4,26,,False,False,11.5,1.0,49058.0,14883.0,1.0,265.0,1.0,572.0
6587,16,4200000.0,40.0,1,,25.0,20.0,6,,False,False,10.5,,24078.0,11729.0,1.0,529.0,0.0,
6588,11,3200000.0,32.2,1,2.56,12.0,17.3,6,,False,False,7.0,1.0,32702.0,12243.0,0.0,,0.0,
6589,15,5890000.0,56.16,2,2.7,12.0,28.2,8,,False,False,12.5,1.0,20129.0,19131.0,0.0,,0.0,
6590,5,14000000.0,86.4,3,3.1,4.0,,4,,False,False,,,17827.0,7125.0,1.0,506.0,0.0,
6591,9,14000000.0,109.1,5,4.0,5.0,80.2,2,,False,False,10.1,,26148.0,4996.0,2.0,402.0,1.0,901.0
6592,3,4690000.0,58.3,2,2.7,24.0,28.6,6,,False,False,14.5,,22089.0,17417.0,0.0,,1.0,136.0
6593,0,9950000.0,95.8,3,2.5,15.0,65.0,4,,False,False,22.0,,36347.0,13261.0,0.0,,1.0,811.0
6594,18,2970000.0,28.0,1,2.5,15.0,16.0,5,,False,False,5.2,2.0,17548.0,16550.0,1.0,183.0,2.0,428.0
6595,4,3950000.0,40.0,1,,12.0,20.0,5,,False,False,10.0,2.0,35719.0,12035.0,1.0,528.0,1.0,208.0
6596,14,11500000.0,83.0,3,3.0,6.0,52.9,6,False,False,False,8.3,,22393.0,1381.0,0.0,,3.0,315.0
6597,1,2890000.0,31.0,1,,5.0,18.0,3,,False,False,6.0,1.0,42668.0,15172.0,1.0,685.0,0.0,
6598,4,3300000.0,42.0,3,2.5,5.0,31.2,5,,False,False,5.6,,13520.0,10977.0,0.0,,0.0,
6599,11,4399000.0,36.0,1,,24.0,16.0,14,,False,False,10.5,,17391.0,14681.0,2.0,266.0,0.0,
6600,5,5200000.0,52.0,2,2.5,9.0,34.0,6,False,False,False,8.0,2.0,14539.0,13335.0,1.0,373.0,3.0,440.0
6601,6,2950000.0,32.1,1,2.5,12.0,17.6,1,,False,False,7.0,,49736.0,16448.0,1.0,648.0,0.0,
6602,10,5070000.0,42.0,1,2.8,22.0,18.0,7,,False,False,11.0,2.0,52212.0,16802.0,0.0,,1.0,733.0
6603,9,4800000.0,48.0,2,2.5,9.0,,3,,False,False,,,17623.0,12727.0,0.0,,0.0,
6604,12,4950000.0,45.6,2,2.6,10.0,28.1,5,,False,False,7.1,1.0,33077.0,14176.0,0.0,,0.0,
6605,10,4300000.0,41.0,1,,9.0,18.0,9,,False,False,8.0,1.0,13040.0,12263.0,1.0,331.0,1.0,439.0
6606,6,4450000.0,43.42,1,2.8,7.0,15.71,5,,False,False,14.64,0.0,54723.0,19216.0,1.0,434.0,1.0,429.0
6607,9,5700000.0,69.0,3,2.6,12.0,44.8,12,,False,False,8.0,2.0,32665.0,13514.0,0.0,,0.0,
6608,11,5220000.0,50.4,2,2.65,12.0,31.6,4,,False,False,9.0,0.0,10004.0,12123.0,2.0,574.0,1.0,772.0
6609,11,16550000.0,180.6,3,3.5,10.0,83.5,10,,False,False,48.0,1.0,39892.0,15176.0,0.0,,0.0,
6610,9,3900000.0,44.2,2,2.5,5.0,28.2,4,,False,False,6.0,,16479.0,15482.0,1.0,299.0,1.0,797.0
6611,14,6300000.0,57.4,2,3.0,5.0,36.0,4,,False,False,8.0,1.0,36700.0,8881.0,2.0,315.0,0.0,
6612,3,3900000.0,37.0,1,,9.0,,6,,False,False,8.0,,43876.0,10658.0,2.0,470.0,0.0,
6613,18,5325000.0,60.2,3,2.5,9.0,37.28,9,,False,False,6.2,,21951.0,16071.0,0.0,,2.0,501.0
6614,15,5500000.0,70.0,4,2.5,5.0,,2,,False,False,,,44900.0,16456.0,0.0,,0.0,
6615,9,5550000.0,57.9,3,,9.0,39.3,9,False,False,False,6.3,2.0,50421.0,14775.0,0.0,,0.0,
6616,0,4550000.0,45.0,2,,12.0,28.0,7,,False,False,9.0,0.0,39670.0,8930.0,0.0,,1.0,57.0
6617,5,3500000.0,49.5,4,,5.0,,1,,False,False,,,11609.0,10539.0,0.0,,1.0,96.0
6618,16,5990000.0,78.0,3,3.2,5.0,48.0,2,,False,False,10.0,0.0,26925.0,5041.0,1.0,148.0,0.0,
6619,16,7000000.0,78.8,3,2.65,12.0,47.0,1,,False,False,14.7,,15760.0,15976.0,1.0,719.0,0.0,
6620,10,6800000.0,79.0,3,3.0,5.0,56.0,1,,False,False,8.0,,28195.0,7042.0,0.0,,0.0,
6621,9,5900000.0,51.0,2,2.5,12.0,,1,,False,False,,,30006.0,6201.0,0.0,,1.0,228.0
6622,5,3400000.0,28.0,1,2.5,12.0,16.0,4,,False,False,6.0,,46527.0,16047.0,0.0,,0.0,
6623,20,9000000.0,75.0,2,,20.0,35.0,7,False,False,False,15.0,2.0,51514.0,15486.0,0.0,,1.0,571.0
6624,16,6500000.0,64.0,2,2.7,16.0,30.5,14,,False,False,12.5,,29189.0,12050.0,0.0,,1.0,654.0
6625,5,6100000.0,58.0,2,3.0,4.0,33.0,4,,False,False,8.0,,38849.0,8108.0,1.0,1942.0,3.0,268.0
6626,1,4900000.0,59.0,3,2.65,5.0,43.0,1,False,False,False,6.0,,14967.0,7848.0,1.0,570.0,0.0,
6627,9,3600000.0,34.2,1,,9.0,19.3,2,,False,False,7.3,2.0,28934.0,11795.0,1.0,842.0,1.0,259.0
6628,15,5400000.0,38.0,1,3.0,2.0,16.0,1,,False,False,9.0,,30940.0,3929.0,2.0,522.0,1.0,702.0
6629,3,4100000.0,35.0,1,,,,2,,False,False,,0.0,43685.0,9234.0,0.0,,0.0,
6630,7,3890000.0,39.0,1,2.6,12.0,20.0,2,False,False,False,8.5,,35318.0,15620.0,1.0,686.0,3.0,433.0
6631,9,9398000.0,86.7,3,2.66,17.0,50.1,12,,False,False,14.0,,34631.0,14499.0,0.0,,1.0,987.0
6632,14,7900000.0,64.0,2,,4.0,38.0,2,,False,False,,0.0,25066.0,3396.0,2.0,560.0,0.0,
6633,14,3300000.0,32.0,1,2.5,5.0,17.0,5,,False,False,6.0,1.0,15072.0,10878.0,0.0,,1.0,734.0
6634,0,4050000.0,43.0,2,,12.0,27.0,9,,False,False,,2.0,51464.0,14756.0,0.0,,1.0,917.0
6635,20,5950000.0,55.0,2,2.55,5.0,32.0,3,False,False,False,14.0,1.0,10782.0,10955.0,0.0,,0.0,
6636,2,10500000.0,70.5,2,3.0,23.0,34.0,21,,False,False,12.6,2.0,18695.0,16268.0,1.0,51.0,1.0,344.0
6637,10,11545000.0,77.0,2,,8.0,37.0,3,,False,False,22.5,,23564.0,5160.0,0.0,,1.0,814.0
6638,1,5800000.0,56.2,2,3.0,5.0,32.0,5,,False,False,7.0,1.0,39119.0,10822.0,0.0,,0.0,
6639,5,6150000.0,36.3,1,,18.0,16.2,15,,False,False,9.8,1.0,17657.0,8308.0,0.0,,0.0,
6640,14,7200000.0,41.8,1,3.0,24.0,17.3,12,,False,False,12.6,2.0,10663.0,12738.0,0.0,,0.0,
6641,8,11500000.0,60.0,1,,10.0,25.0,4,,False,False,20.0,2.0,25279.0,4073.0,0.0,,0.0,
6642,9,49500000.0,119.0,3,3.3,8.0,47.0,2,False,False,False,50.0,0.0,24764.0,5332.0,3.0,134.0,0.0,
6643,6,2600000.0,30.8,1,2.5,5.0,17.7,3,,False,False,5.5,1.0,16691.0,16603.0,0.0,,1.0,538.0
6644,9,17500000.0,72.0,2,,8.0,41.0,5,,False,False,12.0,,39412.0,10186.0,1.0,1424.0,3.0,204.0
6645,12,4600000.0,47.0,2,2.6,9.0,27.0,8,,False,False,9.4,,27616.0,12199.0,0.0,,0.0,
6646,4,2900000.0,31.0,1,,5.0,18.0,1,,False,False,6.0,,39638.0,8898.0,0.0,,1.0,855.0
6647,20,5050000.0,44.2,0,2.7,9.0,32.2,1,,True,False,,,24329.0,5955.0,0.0,,2.0,520.0
6648,12,5550000.0,55.0,2,2.8,17.0,37.0,2,,False,False,9.0,,15129.0,13925.0,0.0,,0.0,
6649,3,53000000.0,90.0,3,3.15,5.0,73.0,3,,False,False,12.0,,24698.0,2385.0,3.0,389.0,3.0,564.0
6650,4,4558637.0,64.4,2,,,31.7,19,,False,False,14.4,0.0,22041.0,17369.0,0.0,,1.0,374.0
6651,5,4650000.0,46.1,2,2.5,9.0,31.0,2,,False,False,9.0,,13849.0,16357.0,0.0,,1.0,637.0
6652,12,3850000.0,36.5,1,,14.0,17.2,14,,False,False,8.5,,15117.0,13913.0,0.0,,0.0,
6653,20,14000000.0,106.0,3,2.8,25.0,60.0,14,,False,False,17.0,0.0,40584.0,12398.0,3.0,447.0,0.0,
6654,4,9900000.0,103.4,3,2.8,4.0,57.5,2,,False,False,14.1,,22299.0,4019.0,1.0,621.0,0.0,
6655,5,3900000.0,37.6,1,2.75,24.0,16.0,18,,False,False,10.0,2.0,22306.0,17634.0,0.0,,1.0,132.0
6656,8,5550000.0,52.0,2,3.2,6.0,30.5,6,False,False,False,9.0,,20095.0,6052.0,2.0,707.0,0.0,
6657,9,3900000.0,48.7,4,2.5,5.0,31.0,5,,False,False,5.5,,11413.0,12384.0,0.0,,0.0,
6658,4,4650259.0,67.5,2,,,31.3,20,,False,False,14.4,0.0,22041.0,17369.0,0.0,,1.0,374.0
6659,9,7400000.0,77.0,3,2.65,18.0,47.3,2,,False,False,13.4,0.0,14771.0,12598.0,0.0,,0.0,
6660,13,3400000.0,28.0,1,,5.0,16.0,4,False,False,False,5.0,1.0,11086.0,10745.0,1.0,611.0,0.0,
6661,14,5650000.0,56.0,2,2.65,18.0,27.2,8,,False,False,9.2,,42298.0,21614.0,0.0,,1.0,575.0
6662,8,2998000.0,31.0,1,,10.0,17.0,9,,False,False,7.0,0.0,38841.0,10132.0,1.0,326.0,1.0,501.0
6663,6,5300000.0,73.0,3,2.6,4.0,52.0,2,,False,False,6.0,,17825.0,16827.0,1.0,353.0,0.0,
6664,9,5100000.0,60.0,3,2.7,5.0,40.0,4,,False,False,7.0,1.0,40949.0,11922.0,1.0,483.0,0.0,
6665,10,12300000.0,133.0,5,,6.0,92.0,5,,False,False,18.0,1.0,19291.0,3359.0,2.0,475.0,1.0,761.0
6666,16,11490000.0,122.1,5,3.08,6.0,66.6,3,,False,False,17.1,,22464.0,4184.0,1.0,465.0,0.0,
6667,5,5700000.0,52.0,2,,17.0,,17,,False,False,,0.0,37474.0,12996.0,1.0,583.0,2.0,824.0
6668,8,4740000.0,47.5,2,2.5,10.0,31.1,6,,False,False,7.8,,13652.0,11927.0,0.0,,1.0,504.0
6669,0,4100000.0,54.0,3,,12.0,33.5,1,,False,False,6.5,,49711.0,15681.0,1.0,192.0,1.0,236.0
6670,12,4900000.0,48.0,2,2.7,12.0,27.0,9,,False,False,7.4,1.0,32800.0,11946.0,0.0,,0.0,
6671,1,26107410.0,178.5,4,3.1,16.0,94.89,9,,False,False,19.35,0.0,37407.0,8434.0,1.0,456.0,2.0,454.0
6672,20,9500000.0,72.6,3,2.77,7.0,47.9,7,,False,False,8.0,,24357.0,4924.0,1.0,348.0,0.0,
6673,1,6750000.0,79.0,3,3.2,3.0,52.0,2,,False,False,10.0,,27705.0,9593.0,0.0,,2.0,841.0
6674,0,5800000.0,47.3,2,2.5,25.0,27.5,18,,False,False,8.4,2.0,6989.0,13205.0,1.0,535.0,0.0,
6675,6,5700000.0,65.0,3,2.6,14.0,43.0,1,,False,False,9.0,,32313.0,12349.0,0.0,,0.0,
6676,8,3690000.0,31.0,1,2.6,9.0,15.5,9,,False,False,8.0,,47037.0,14774.0,1.0,428.0,1.0,653.0
6677,10,3000000.0,30.0,1,,5.0,16.0,2,,False,False,7.5,,14945.0,13485.0,1.0,388.0,1.0,602.0
6678,2,4700000.0,76.0,3,2.55,9.0,45.0,8,,False,False,7.0,0.0,14900.0,13696.0,1.0,961.0,2.0,559.0
6679,13,11840000.0,120.0,4,3.0,7.0,73.3,3,,False,False,20.8,1.0,23546.0,3088.0,1.0,347.0,0.0,
6680,9,7900000.0,83.0,3,2.8,17.0,54.8,11,,False,False,11.9,,35451.0,15753.0,2.0,704.0,3.0,444.0
6681,5,3930000.0,58.5,3,2.5,5.0,43.9,2,,False,False,6.0,0.0,16784.0,11114.0,0.0,,0.0,
6682,2,6329970.0,34.55,1,2.8,12.0,13.62,12,,False,False,12.55,2.0,19466.0,4096.0,0.0,,1.0,129.0
6683,9,3200000.0,31.0,1,,7.0,18.0,1,,False,False,6.0,0.0,41998.0,14501.0,1.0,550.0,0.0,
6684,6,21000000.0,172.0,5,3.6,6.0,123.0,6,,False,False,14.0,1.0,22480.0,3748.0,0.0,,1.0,572.0
6685,13,4200000.0,35.8,1,,14.0,17.8,2,,False,False,8.1,,37534.0,12606.0,0.0,,0.0,
6686,5,3200000.0,25.0,1,3.5,6.0,,4,,False,False,,,24660.0,5228.0,1.0,540.0,0.0,
6687,8,6500000.0,64.0,2,2.7,17.0,,13,,False,False,,,16087.0,14883.0,0.0,,0.0,
6688,19,18500000.0,152.4,4,3.5,7.0,111.6,7,,False,False,12.5,1.0,26902.0,5605.0,3.0,484.0,1.0,305.0
6689,9,8500000.0,88.2,3,2.6,5.0,54.0,2,,False,False,6.0,,22740.0,2487.0,1.0,732.0,1.0,330.0
6690,2,4754940.0,43.0,1,2.87,4.0,14.4,1,,False,False,,,7050.0,13266.0,1.0,868.0,0.0,
6691,15,4100000.0,48.4,4,,5.0,38.2,1,False,False,False,5.5,,12010.0,11587.0,0.0,,0.0,
6692,14,13000000.0,87.0,3,2.73,24.0,47.8,15,False,False,False,12.4,4.0,43996.0,13576.0,1.0,396.0,0.0,
6693,2,5900000.0,92.0,3,,16.0,60.0,1,,False,False,12.0,1.0,18357.0,21796.0,0.0,,1.0,982.0
6694,20,4570000.0,46.8,2,2.5,5.0,30.5,1,,False,False,5.7,2.0,44371.0,13951.0,1.0,109.0,0.0,
6695,11,4850000.0,44.0,2,,7.0,19.6,6,,False,False,6.0,1.0,9930.0,11265.0,1.0,703.0,1.0,366.0
6696,0,2650000.0,31.2,1,2.5,5.0,18.0,3,,False,False,6.4,1.0,32326.0,9403.0,1.0,575.0,1.0,866.0
6697,6,4250000.0,41.0,1,,25.0,,22,,False,False,,0.0,33192.0,14216.0,0.0,,1.0,212.0
6698,7,8350000.0,60.0,2,2.5,10.0,40.0,7,,False,False,11.5,,11648.0,12192.0,0.0,,0.0,
6699,18,6400000.0,54.0,1,3.0,23.0,22.62,16,,False,False,14.0,1.0,34967.0,14640.0,0.0,,1.0,564.0
6700,10,4400000.0,44.0,1,,17.0,17.0,14,,False,False,13.0,2.0,42901.0,9267.0,0.0,,0.0,
6701,5,3450000.0,42.9,2,2.48,5.0,26.8,5,,False,False,5.8,1.0,36817.0,9488.0,2.0,550.0,1.0,878.0
6702,4,7690000.0,68.2,2,,24.0,,3,,False,False,12.0,,17618.0,14600.0,2.0,104.0,0.0,
6703,20,4550000.0,54.0,2,2.57,9.0,31.0,2,,False,False,5.9,1.0,35853.0,10522.0,0.0,,1.0,684.0
6704,11,6200000.0,46.0,1,2.8,11.0,,2,,False,False,,,13789.0,8936.0,1.0,505.0,1.0,1172.0
6705,0,6000000.0,66.0,3,2.55,16.0,41.0,8,,False,False,7.0,,21053.0,22765.0,0.0,,2.0,529.0
6706,5,4050000.0,46.0,2,,9.0,27.0,5,,False,False,6.0,0.0,48284.0,16922.0,0.0,,0.0,
6707,11,5200000.0,58.0,3,2.5,9.0,40.0,6,,False,False,6.2,,49819.0,15377.0,1.0,514.0,0.0,
6708,8,3700000.0,30.0,1,2.56,5.0,16.0,5,,False,False,5.6,1.0,30231.0,5660.0,1.0,671.0,1.0,455.0
6709,16,4550000.0,46.4,2,2.57,9.0,30.0,7,,False,False,6.2,,47059.0,15204.0,1.0,830.0,1.0,784.0
6710,7,4700000.0,48.5,2,,9.0,31.7,4,False,False,False,8.3,1.0,16755.0,15757.0,0.0,,1.0,907.0
6711,10,6250000.0,50.0,2,,22.0,,7,,False,False,,0.0,33736.0,14835.0,0.0,,0.0,
6712,9,3850000.0,39.0,1,2.65,23.0,16.1,23,,False,False,12.8,0.0,15297.0,13279.0,0.0,,1.0,1112.0
6713,20,8200000.0,90.5,4,2.5,7.0,62.1,5,,False,False,8.3,,27726.0,9632.0,0.0,,2.0,104.0
6714,6,3850000.0,45.5,2,,9.0,28.4,3,,False,False,6.9,0.0,50800.0,13275.0,2.0,182.0,1.0,1084.0
6715,6,4000000.0,32.2,1,,27.0,16.2,20,False,False,False,8.0,2.0,20998.0,22710.0,0.0,,1.0,767.0
6716,6,6416000.0,80.2,3,2.64,18.0,51.9,1,,False,False,13.2,,42298.0,21614.0,0.0,,1.0,575.0
6717,4,5390000.0,63.0,2,,16.0,33.7,1,,False,False,11.4,,30471.0,11603.0,1.0,620.0,1.0,1152.0
6718,6,9000000.0,75.8,3,2.95,5.0,52.8,2,,False,False,9.2,,39872.0,11575.0,1.0,304.0,0.0,
6719,6,4690000.0,63.0,3,2.6,9.0,43.0,3,,False,False,8.5,1.0,49047.0,16797.0,0.0,,0.0,
6720,8,9100000.0,91.9,4,2.7,4.0,65.7,3,,False,False,10.0,,21628.0,4416.0,0.0,,1.0,167.0
6721,3,8400000.0,75.0,3,,6.0,53.0,5,,False,False,,0.0,39763.0,7035.0,2.0,520.0,2.0,631.0
6722,0,6500000.0,46.0,2,,16.0,24.0,14,,False,False,15.6,,36531.0,11992.0,0.0,,1.0,825.0
6723,2,16137000.0,154.76,4,2.7,20.0,67.81,20,,False,False,32.55,0.0,18490.0,17492.0,0.0,,2.0,113.0
6724,13,6500000.0,77.2,2,3.1,4.0,46.5,3,,False,False,10.4,,21678.0,6810.0,1.0,644.0,1.0,967.0
6725,12,5200000.0,43.0,1,2.8,12.0,,6,,False,False,,,34530.0,14398.0,0.0,,1.0,965.0
6726,1,5968644.0,43.9,1,3.1,16.0,18.61,13,,False,False,13.6,0.0,37407.0,8434.0,1.0,456.0,2.0,454.0
6727,19,4900000.0,57.3,3,2.6,9.0,39.2,6,False,False,False,6.1,5.0,48203.0,16638.0,0.0,,0.0,
6728,7,5200000.0,53.2,2,2.5,12.0,30.0,3,,False,False,8.0,1.0,33538.0,12258.0,0.0,,0.0,
6729,15,6200000.0,39.0,1,,16.0,17.0,5,,False,False,13.0,0.0,11020.0,13307.0,0.0,,0.0,
6730,19,6525000.0,76.0,3,2.95,5.0,48.1,3,False,False,False,13.1,1.0,14737.0,8026.0,0.0,,0.0,
6731,4,4400000.0,31.0,1,,5.0,17.7,1,,False,False,5.4,,9725.0,11059.0,1.0,858.0,0.0,
6732,3,3800000.0,58.0,3,,5.0,42.0,3,,False,False,6.0,1.0,19060.0,16039.0,0.0,,1.0,903.0
6733,20,4850000.0,40.1,1,2.7,16.0,17.1,8,,False,False,11.0,,20956.0,22668.0,0.0,,0.0,
6734,13,5200000.0,41.8,1,,19.0,19.1,19,,False,False,9.5,,43688.0,16192.0,1.0,304.0,0.0,
6735,10,9000000.0,55.0,2,3.0,7.0,33.0,5,,False,False,10.0,1.0,19505.0,14770.0,3.0,149.0,2.0,319.0
6736,4,3150000.0,31.0,1,2.5,9.0,16.5,3,,False,False,7.3,,14356.0,8285.0,0.0,,0.0,
6737,16,4500000.0,56.0,2,2.5,14.0,36.0,11,,False,False,7.5,1.0,49143.0,16083.0,0.0,,0.0,
6738,18,11400000.0,81.2,3,3.0,5.0,56.0,1,,False,False,9.0,,15619.0,7647.0,1.0,552.0,2.0,726.0
6739,17,3850000.0,43.0,1,,16.0,19.0,1,False,False,False,7.0,0.0,41912.0,10793.0,1.0,235.0,0.0,
6740,0,28177652.0,171.96,4,,10.0,,10,,False,False,28.4,,31163.0,3430.0,1.0,465.0,3.0,115.0
6741,11,4500000.0,55.0,2,,9.0,31.2,3,,False,False,8.4,,19546.0,21258.0,0.0,,1.0,552.0
6742,14,11500000.0,85.6,3,4.5,3.0,63.0,3,,False,False,12.0,,51944.0,16170.0,0.0,,2.0,389.0
6743,8,3250000.0,30.0,1,2.4,5.0,16.0,5,,False,False,7.0,,19497.0,15589.0,2.0,421.0,1.0,407.0
6744,15,10300000.0,68.0,2,2.75,24.0,41.1,19,,False,False,14.0,2.0,35847.0,15853.0,0.0,,0.0,
6745,10,5618733.0,81.4,3,,23.0,45.6,18,,False,False,15.4,,22077.0,17405.0,0.0,,1.0,274.0
6746,19,7000000.0,54.6,2,2.75,6.0,29.5,5,,False,False,9.0,2.0,9226.0,12619.0,1.0,546.0,0.0,
6747,11,9500000.0,81.5,3,2.6,16.0,44.3,4,,False,False,11.3,4.0,52239.0,16464.0,0.0,,1.0,754.0
6748,14,4900000.0,36.3,1,2.5,12.0,19.0,10,False,False,False,8.0,1.0,51848.0,13846.0,0.0,,1.0,651.0
6749,16,3750000.0,45.5,2,2.52,5.0,31.0,4,,False,False,6.5,1.0,41882.0,14386.0,1.0,230.0,0.0,
6750,9,4400000.0,45.0,2,2.56,9.0,27.6,3,,False,False,7.0,,29364.0,13540.0,0.0,,0.0,
6751,17,9800000.0,62.5,2,3.0,11.0,34.0,9,,False,False,11.0,2.0,31744.0,4836.0,0.0,,3.0,153.0
6752,14,4390000.0,45.0,2,,9.0,28.0,8,,False,False,7.0,,46026.0,13677.0,2.0,503.0,0.0,
6753,20,11750000.0,110.0,4,3.2,5.0,79.0,3,,False,False,12.0,1.0,26125.0,4973.0,0.0,,1.0,363.0
6754,9,10500000.0,78.3,3,2.8,19.0,43.3,5,,False,False,12.1,4.0,16170.0,15234.0,1.0,626.0,0.0,
6755,16,5900000.0,82.0,3,2.6,16.0,45.0,8,,False,False,10.0,5.0,18867.0,22291.0,0.0,,1.0,733.0
6756,2,5500000.0,42.0,1,,11.0,27.7,10,,False,False,,0.0,23617.0,5223.0,0.0,,1.0,874.0
6757,11,4350000.0,31.0,1,,20.0,17.0,14,,False,False,,1.0,18893.0,4358.0,0.0,,1.0,665.0
6758,9,13030000.0,130.3,6,,5.0,93.0,2,,False,False,10.3,,17815.0,7121.0,1.0,429.0,0.0,
6759,7,5400000.0,55.1,1,2.6,23.0,22.0,12,,False,False,9.4,2.0,49779.0,14611.0,1.0,295.0,1.0,832.0
6760,17,19471000.0,85.4,3,,8.0,31.47,2,,False,False,16.26,0.0,27102.0,7442.0,2.0,164.0,2.0,473.0
6761,9,35000000.0,295.0,4,,5.0,,4,,False,False,,,26711.0,5559.0,0.0,,1.0,785.0
6762,11,4980000.0,50.7,2,2.5,9.0,31.1,9,,False,False,5.8,,41211.0,11343.0,2.0,158.0,0.0,
6763,4,3500000.0,37.5,1,2.65,16.0,18.0,14,,False,False,11.0,,31148.0,12807.0,0.0,,0.0,
6764,4,5500000.0,56.0,2,3.0,5.0,35.0,2,,False,False,8.0,1.0,19543.0,14605.0,3.0,224.0,2.0,485.0
6765,17,11700000.0,182.0,6,3.5,5.0,127.0,4,,False,False,23.0,,20765.0,1727.0,1.0,469.0,3.0,272.0
6766,16,5250000.0,64.5,2,,5.0,39.0,2,,False,False,9.5,2.0,20562.0,19565.0,1.0,394.0,0.0,
6767,9,16000000.0,45.0,1,2.95,8.0,,8,,False,False,,,24651.0,5331.0,2.0,529.0,0.0,
6768,11,6650000.0,87.5,4,2.6,10.0,56.0,10,,False,False,12.0,1.0,35276.0,15577.0,2.0,570.0,3.0,291.0
6769,2,2900000.0,32.0,1,,5.0,18.0,5,,False,False,6.0,0.0,39923.0,9183.0,0.0,,0.0,
6770,9,3800000.0,49.0,4,2.6,5.0,37.1,4,,False,False,5.2,,21538.0,14756.0,1.0,437.0,2.0,789.0
6771,17,3600000.0,33.24,1,2.6,9.0,18.47,2,,False,False,6.62,,27644.0,11928.0,2.0,256.0,0.0,
6772,5,3900000.0,35.0,1,2.65,5.0,18.0,3,False,False,False,6.0,1.0,40319.0,12022.0,1.0,464.0,0.0,
6773,9,6700000.0,55.5,2,2.9,5.0,34.0,3,,False,False,8.2,1.0,30917.0,6013.0,1.0,566.0,3.0,583.0
6774,5,7100000.0,39.0,1,2.75,10.0,16.0,4,,False,False,12.0,1.0,32551.0,4599.0,2.0,630.0,0.0,
6775,7,3550000.0,29.2,1,2.5,9.0,15.1,7,,False,False,7.1,,13413.0,14499.0,1.0,204.0,1.0,701.0
6776,2,3300000.0,28.0,1,,20.0,18.0,9,,False,False,6.0,0.0,18676.0,17678.0,0.0,,2.0,108.0
6777,3,1900000.0,17.0,1,2.75,4.0,13.0,2,False,False,False,3.0,,25072.0,5639.0,0.0,,0.0,
6778,17,5650000.0,60.4,3,2.5,9.0,39.0,1,,False,False,6.6,,45956.0,18680.0,0.0,,0.0,
6779,4,8500000.0,82.0,3,,4.0,,2,,False,False,,0.0,24774.0,5377.0,2.0,133.0,0.0,
6780,14,4850000.0,47.5,2,,9.0,26.7,7,,False,False,6.2,0.0,45396.0,18968.0,0.0,,0.0,
6781,9,4350000.0,43.5,2,2.5,9.0,,2,,False,False,,,45448.0,18172.0,0.0,,0.0,
6782,8,5650000.0,66.5,2,2.7,16.0,37.5,3,,False,False,10.4,2.0,23427.0,16040.0,0.0,,0.0,
6783,7,4250000.0,36.0,1,,25.0,19.0,11,False,False,False,9.0,2.0,30073.0,10337.0,0.0,,0.0,
6784,3,5672000.0,45.5,1,2.75,13.0,19.8,6,,False,False,10.9,2.0,37412.0,8370.0,1.0,392.0,2.0,359.0
6785,15,22100000.0,89.1,2,,10.0,,6,,False,False,,,,,,,,
6786,5,7000000.0,57.0,2,2.5,10.0,35.0,3,,False,False,13.0,2.0,48727.0,16655.0,0.0,,0.0,
6787,7,8650000.0,74.0,2,2.8,13.0,37.8,1,,False,False,18.0,0.0,14482.0,15254.0,1.0,602.0,0.0,
6788,0,2980000.0,25.0,1,2.5,9.0,12.5,8,,False,False,4.7,2.0,11237.0,13801.0,0.0,,1.0,796.0
6789,8,4200000.0,71.2,2,3.2,3.0,47.1,1,,False,False,8.9,0.0,21394.0,16396.0,1.0,472.0,2.0,597.0
6790,14,5150000.0,36.4,1,,10.0,17.7,9,,False,False,7.6,,27417.0,6119.0,2.0,21.0,2.0,478.0
